Sample in Buffer,Sample in Window,TRIGGER,dbg_pc[14:0],dbg_rstn,dbg_uart_addr,dbg_uart_tx_pre,dbg_uart_tx_valid,trap_trigger,reg_dec_pc[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX
584,584,0,0070,1,0,1,0,0,00000068
585,585,0,0070,1,0,1,0,0,00000068
586,586,0,0070,1,0,1,0,0,00000068
587,587,0,0074,1,0,1,0,0,0000006c
588,588,0,0078,1,0,1,0,0,00000070
589,589,0,007c,1,0,1,0,0,00000074
590,590,0,0080,1,0,1,0,0,00000078
591,591,0,0084,1,0,1,0,0,0000007c
592,592,0,0088,1,0,1,0,0,00000080
593,593,0,008c,1,0,1,0,0,00000084
594,594,0,0090,1,0,1,0,0,00000088
595,595,0,0090,1,0,1,0,0,00000088
596,596,0,0090,1,0,1,0,0,00000088
597,597,0,0094,1,0,1,0,0,0000008c
598,598,0,0094,1,0,1,0,0,0000008c
599,599,0,0098,1,0,1,0,0,00000090
600,600,0,009c,1,0,1,0,0,00000094
601,601,0,00a0,1,0,1,0,0,00000098
602,602,0,00a4,1,0,1,0,0,0000009c
603,603,0,00a8,1,0,1,0,0,000000a0
604,604,0,00ac,1,0,1,0,0,000000a4
605,605,0,00ac,1,0,1,0,0,000000a4
606,606,0,00ac,1,0,1,0,0,000000a4
607,607,0,00b0,1,0,1,0,0,000000a8
608,608,0,00b4,1,0,1,0,0,000000ac
609,609,0,0054,1,0,1,0,0,000000ac
610,610,0,0058,1,0,1,0,0,00000000
611,611,0,005c,1,0,1,0,0,00000054
612,612,0,0068,1,0,1,0,0,00000054
613,613,0,006c,1,0,1,0,0,00000000
614,614,0,0070,1,0,1,0,0,00000068
615,615,0,0070,1,0,1,0,0,00000068
616,616,0,0070,1,0,1,0,0,00000068
617,617,0,0074,1,0,1,0,0,0000006c
618,618,0,0078,1,0,1,0,0,00000070
619,619,0,007c,1,0,1,0,0,00000074
620,620,0,0080,1,0,1,0,0,00000078
621,621,0,0084,1,0,1,0,0,0000007c
622,622,0,0088,1,0,1,0,0,00000080
623,623,0,008c,1,0,1,0,0,00000084
624,624,0,0090,1,0,1,0,0,00000088
625,625,0,0090,1,0,1,0,0,00000088
626,626,0,0090,1,0,1,0,0,00000088
627,627,0,0094,1,0,1,0,0,0000008c
628,628,0,0094,1,0,1,0,0,0000008c
629,629,0,0098,1,0,1,0,0,00000090
630,630,0,009c,1,0,1,0,0,00000094
631,631,0,00a0,1,0,1,0,0,00000098
632,632,0,00a4,1,0,1,0,0,0000009c
633,633,0,00a8,1,0,1,0,0,000000a0
634,634,0,00ac,1,0,1,0,0,000000a4
635,635,0,00ac,1,0,1,0,0,000000a4
636,636,0,00ac,1,0,1,0,0,000000a4
637,637,0,00b0,1,0,1,0,0,000000a8
638,638,0,00b4,1,0,1,0,0,000000ac
639,639,0,0054,1,0,1,0,0,000000ac
640,640,0,0058,1,0,1,0,0,00000000
641,641,0,005c,1,0,1,0,0,00000054
642,642,0,0068,1,0,1,0,0,00000054
643,643,0,006c,1,0,1,0,0,00000000
644,644,0,0070,1,0,1,0,0,00000068
645,645,0,0070,1,0,1,0,0,00000068
646,646,0,0070,1,0,1,0,0,00000068
647,647,0,0074,1,0,1,0,0,0000006c
648,648,0,0078,1,0,1,0,0,00000070
649,649,0,007c,1,0,1,0,0,00000074
650,650,0,0080,1,0,1,0,0,00000078
651,651,0,0084,1,0,1,0,0,0000007c
652,652,0,0088,1,0,1,0,0,00000080
653,653,0,008c,1,0,1,0,0,00000084
654,654,0,0090,1,0,1,0,0,00000088
655,655,0,0090,1,0,1,0,0,00000088
656,656,0,0090,1,0,1,0,0,00000088
657,657,0,0094,1,0,1,0,0,0000008c
658,658,0,0094,1,0,1,0,0,0000008c
659,659,0,0098,1,0,1,0,0,00000090
660,660,0,009c,1,0,1,0,0,00000094
661,661,0,00a0,1,0,1,0,0,00000098
662,662,0,00a4,1,0,1,0,0,0000009c
663,663,0,00a8,1,0,1,0,0,000000a0
664,664,0,00ac,1,0,1,0,0,000000a4
665,665,0,00ac,1,0,1,0,0,000000a4
666,666,0,00ac,1,0,1,0,0,000000a4
667,667,0,00b0,1,0,1,0,0,000000a8
668,668,0,00b4,1,0,1,0,0,000000ac
669,669,0,0054,1,0,1,0,0,000000ac
670,670,0,0058,1,0,1,0,0,00000000
671,671,0,005c,1,0,1,0,0,00000054
672,672,0,0068,1,0,1,0,0,00000054
673,673,0,006c,1,0,1,0,0,00000000
674,674,0,0070,1,0,1,0,0,00000068
675,675,0,0070,1,0,1,0,0,00000068
676,676,0,0070,1,0,1,0,0,00000068
677,677,0,0074,1,0,1,0,0,0000006c
678,678,0,0078,1,0,1,0,0,00000070
679,679,0,007c,1,0,1,0,0,00000074
680,680,0,0080,1,0,1,0,0,00000078
681,681,0,0084,1,0,1,0,0,0000007c
682,682,0,0088,1,0,1,0,0,00000080
683,683,0,008c,1,0,1,0,0,00000084
684,684,0,0090,1,0,1,0,0,00000088
685,685,0,0090,1,0,1,0,0,00000088
686,686,0,0090,1,0,1,0,0,00000088
687,687,0,0094,1,0,1,0,0,0000008c
688,688,0,0094,1,0,1,0,0,0000008c
689,689,0,0098,1,0,1,0,0,00000090
690,690,0,009c,1,0,1,0,0,00000094
691,691,0,00a0,1,0,1,0,0,00000098
692,692,0,00a4,1,0,1,0,0,0000009c
693,693,0,00a8,1,0,1,0,0,000000a0
694,694,0,00ac,1,0,1,0,0,000000a4
695,695,0,00ac,1,0,1,0,0,000000a4
696,696,0,00ac,1,0,1,0,0,000000a4
697,697,0,00b0,1,0,1,0,0,000000a8
698,698,0,00b4,1,0,1,0,0,000000ac
699,699,0,0054,1,0,1,0,0,000000ac
700,700,0,0058,1,0,1,0,0,00000000
701,701,0,005c,1,0,1,0,0,00000054
702,702,0,0068,1,0,1,0,0,00000054
703,703,0,006c,1,0,1,0,0,00000000
704,704,0,0070,1,0,1,0,0,00000068
705,705,0,0070,1,0,1,0,0,00000068
706,706,0,0070,1,0,1,0,0,00000068
707,707,0,0074,1,0,1,0,0,0000006c
708,708,0,0078,1,0,1,0,0,00000070
709,709,0,007c,1,0,1,0,0,00000074
710,710,0,0080,1,0,1,0,0,00000078
711,711,0,0084,1,0,1,0,0,0000007c
712,712,0,0088,1,0,1,0,0,00000080
713,713,0,008c,1,0,1,0,0,00000084
714,714,0,0090,1,0,1,0,0,00000088
715,715,0,0090,1,0,1,0,0,00000088
716,716,0,0090,1,0,1,0,0,00000088
717,717,0,0094,1,0,1,0,0,0000008c
718,718,0,0094,1,0,1,0,0,0000008c
719,719,0,0098,1,0,1,0,0,00000090
720,720,0,009c,1,0,1,0,0,00000094
721,721,0,00a0,1,0,1,0,0,00000098
722,722,0,00a4,1,0,1,0,0,0000009c
723,723,0,00a8,1,0,1,0,0,000000a0
724,724,0,00ac,1,0,1,0,0,000000a4
725,725,0,00ac,1,0,1,0,0,000000a4
726,726,0,00ac,1,0,1,0,0,000000a4
727,727,0,00b0,1,0,1,0,0,000000a8
728,728,0,00b4,1,0,1,0,0,000000ac
729,729,0,0054,1,0,1,0,0,000000ac
730,730,0,0058,1,0,1,0,0,00000000
731,731,0,005c,1,0,1,0,0,00000054
732,732,0,0068,1,0,1,0,0,00000054
733,733,0,006c,1,0,1,0,0,00000000
734,734,0,0070,1,0,1,0,0,00000068
735,735,0,0070,1,0,1,0,0,00000068
736,736,0,0070,1,0,1,0,0,00000068
737,737,0,0074,1,0,1,0,0,0000006c
738,738,0,0078,1,0,1,0,0,00000070
739,739,0,007c,1,0,1,0,0,00000074
740,740,0,0080,1,0,1,0,0,00000078
741,741,0,0084,1,0,1,0,0,0000007c
742,742,0,0088,1,0,1,0,0,00000080
743,743,0,008c,1,0,1,0,0,00000084
744,744,0,0090,1,0,1,0,0,00000088
745,745,0,0090,1,0,1,0,0,00000088
746,746,0,0090,1,0,1,0,0,00000088
747,747,0,0094,1,0,1,0,0,0000008c
748,748,0,0094,1,0,1,0,0,0000008c
749,749,0,0098,1,0,1,0,0,00000090
750,750,0,009c,1,0,1,0,0,00000094
751,751,0,00a0,1,0,1,0,0,00000098
752,752,0,00a4,1,0,1,0,0,0000009c
753,753,0,00a8,1,0,1,0,0,000000a0
754,754,0,00ac,1,0,1,0,0,000000a4
755,755,0,00ac,1,0,1,0,0,000000a4
756,756,0,00ac,1,0,1,0,0,000000a4
757,757,0,00b0,1,0,1,0,0,000000a8
758,758,0,00b4,1,0,1,0,0,000000ac
759,759,0,0054,1,0,1,0,0,000000ac
760,760,0,0058,1,0,1,0,0,00000000
761,761,0,005c,1,0,1,0,0,00000054
762,762,0,0068,1,0,1,0,0,00000054
763,763,0,006c,1,0,1,0,0,00000000
764,764,0,0070,1,0,1,0,0,00000068
765,765,0,0070,1,0,1,0,0,00000068
766,766,0,0070,1,0,1,0,0,00000068
767,767,0,0074,1,0,1,0,0,0000006c
768,768,0,0078,1,0,1,0,0,00000070
769,769,0,007c,1,0,1,0,0,00000074
770,770,0,0080,1,0,1,0,0,00000078
771,771,0,0084,1,0,1,0,0,0000007c
772,772,0,0088,1,0,1,0,0,00000080
773,773,0,008c,1,0,1,0,0,00000084
774,774,0,0090,1,0,1,0,0,00000088
775,775,0,0090,1,0,1,0,0,00000088
776,776,0,0090,1,0,1,0,0,00000088
777,777,0,0094,1,0,1,0,0,0000008c
778,778,0,0094,1,0,1,0,0,0000008c
779,779,0,0098,1,0,1,0,0,00000090
780,780,0,009c,1,0,1,0,0,00000094
781,781,0,00a0,1,0,1,0,0,00000098
782,782,0,00a4,1,0,1,0,0,0000009c
783,783,0,00a8,1,0,1,0,0,000000a0
784,784,0,00ac,1,0,1,0,0,000000a4
785,785,0,00ac,1,0,1,0,0,000000a4
786,786,0,00ac,1,0,1,0,0,000000a4
787,787,0,00b0,1,0,1,0,0,000000a8
788,788,0,00b4,1,0,1,0,0,000000ac
789,789,0,0054,1,0,1,0,0,000000ac
790,790,0,0058,1,0,1,0,0,00000000
791,791,0,005c,1,0,1,0,0,00000054
792,792,0,0068,1,0,1,0,0,00000054
793,793,0,006c,1,0,1,0,0,00000000
794,794,0,0070,1,0,1,0,0,00000068
795,795,0,0070,1,0,1,0,0,00000068
796,796,0,0070,1,0,1,0,0,00000068
797,797,0,0074,1,0,1,0,0,0000006c
798,798,0,0078,1,0,1,0,0,00000070
799,799,0,007c,1,0,1,0,0,00000074
800,800,0,0080,1,0,1,0,0,00000078
801,801,0,0084,1,0,1,0,0,0000007c
802,802,0,0088,1,0,1,0,0,00000080
803,803,0,008c,1,0,1,0,0,00000084
804,804,0,0090,1,0,1,0,0,00000088
805,805,0,0090,1,0,1,0,0,00000088
806,806,0,0090,1,0,1,0,0,00000088
807,807,0,0094,1,0,1,0,0,0000008c
808,808,0,0094,1,0,1,0,0,0000008c
809,809,0,0098,1,0,1,0,0,00000090
810,810,0,009c,1,0,1,0,0,00000094
811,811,0,00a0,1,0,1,0,0,00000098
812,812,0,00a4,1,0,1,0,0,0000009c
813,813,0,00a8,1,0,1,0,0,000000a0
814,814,0,00ac,1,0,1,0,0,000000a4
815,815,0,00ac,1,0,1,0,0,000000a4
816,816,0,00ac,1,0,1,0,0,000000a4
817,817,0,00b0,1,0,1,0,0,000000a8
818,818,0,00b4,1,0,1,0,0,000000ac
819,819,0,0054,1,0,1,0,0,000000ac
820,820,0,0058,1,0,1,0,0,00000000
821,821,0,005c,1,0,1,0,0,00000054
822,822,0,0068,1,0,1,0,0,00000054
823,823,0,006c,1,0,1,0,0,00000000
824,824,0,0070,1,0,1,0,0,00000068
825,825,0,0070,1,0,1,0,0,00000068
826,826,0,0070,1,0,1,0,0,00000068
827,827,0,0074,1,0,1,0,0,0000006c
828,828,0,0078,1,0,1,0,0,00000070
829,829,0,007c,1,0,1,0,0,00000074
830,830,0,0080,1,0,1,0,0,00000078
831,831,0,0084,1,0,1,0,0,0000007c
832,832,0,0088,1,0,1,0,0,00000080
833,833,0,008c,1,0,1,0,0,00000084
834,834,0,0090,1,0,1,0,0,00000088
835,835,0,0090,1,0,1,0,0,00000088
836,836,0,0090,1,0,1,0,0,00000088
837,837,0,0094,1,0,1,0,0,0000008c
838,838,0,0094,1,0,1,0,0,0000008c
839,839,0,0098,1,0,1,0,0,00000090
840,840,0,009c,1,0,1,0,0,00000094
841,841,0,00a0,1,0,1,0,0,00000098
842,842,0,00a4,1,0,1,0,0,0000009c
843,843,0,00a8,1,0,1,0,0,000000a0
844,844,0,00ac,1,0,1,0,0,000000a4
845,845,0,00ac,1,0,1,0,0,000000a4
846,846,0,00ac,1,0,1,0,0,000000a4
847,847,0,00b0,1,0,1,0,0,000000a8
848,848,0,00b4,1,0,1,0,0,000000ac
849,849,0,0054,1,0,1,0,0,000000ac
850,850,0,0058,1,0,1,0,0,00000000
851,851,0,005c,1,0,1,0,0,00000054
852,852,0,0068,1,0,1,0,0,00000054
853,853,0,006c,1,0,1,0,0,00000000
854,854,0,0070,1,0,1,0,0,00000068
855,855,0,0070,1,0,1,0,0,00000068
856,856,0,0070,1,0,1,0,0,00000068
857,857,0,0074,1,0,1,0,0,0000006c
858,858,0,0078,1,0,1,0,0,00000070
859,859,0,007c,1,0,1,0,0,00000074
860,860,0,0080,1,0,1,0,0,00000078
861,861,0,0084,1,0,1,0,0,0000007c
862,862,0,0088,1,0,1,0,0,00000080
863,863,0,008c,1,0,1,0,0,00000084
864,864,0,0090,1,0,1,0,0,00000088
865,865,0,0090,1,0,1,0,0,00000088
866,866,0,0090,1,0,1,0,0,00000088
867,867,0,0094,1,0,1,0,0,0000008c
868,868,0,0094,1,0,1,0,0,0000008c
869,869,0,0098,1,0,1,0,0,00000090
870,870,0,009c,1,0,1,0,0,00000094
871,871,0,00a0,1,0,1,0,0,00000098
872,872,0,00a4,1,0,1,0,0,0000009c
873,873,0,00a8,1,0,1,0,0,000000a0
874,874,0,00ac,1,0,1,0,0,000000a4
875,875,0,00ac,1,0,1,0,0,000000a4
876,876,0,00ac,1,0,1,0,0,000000a4
877,877,0,00b0,1,0,1,0,0,000000a8
878,878,0,00b4,1,0,1,0,0,000000ac
879,879,0,0054,1,0,1,0,0,000000ac
880,880,0,0058,1,0,1,0,0,00000000
881,881,0,005c,1,0,1,0,0,00000054
882,882,0,0068,1,0,1,0,0,00000054
883,883,0,006c,1,0,1,0,0,00000000
884,884,0,0070,1,0,1,0,0,00000068
885,885,0,0070,1,0,1,0,0,00000068
886,886,0,0070,1,0,1,0,0,00000068
887,887,0,0074,1,0,1,0,0,0000006c
888,888,0,0078,1,0,1,0,0,00000070
889,889,0,007c,1,0,1,0,0,00000074
890,890,0,0080,1,0,1,0,0,00000078
891,891,0,0084,1,0,1,0,0,0000007c
892,892,0,0088,1,0,1,0,0,00000080
893,893,0,008c,1,0,1,0,0,00000084
894,894,0,0090,1,0,1,0,0,00000088
895,895,0,0090,1,0,1,0,0,00000088
896,896,0,0090,1,0,1,0,0,00000088
897,897,0,0094,1,0,1,0,0,0000008c
898,898,0,0094,1,0,1,0,0,0000008c
899,899,0,0098,1,0,1,0,0,00000090
900,900,0,009c,1,0,1,0,0,00000094
901,901,0,00a0,1,0,1,0,0,00000098
902,902,0,00a4,1,0,1,0,0,0000009c
903,903,0,00a8,1,0,1,0,0,000000a0
904,904,0,00ac,1,0,1,0,0,000000a4
905,905,0,00ac,1,0,1,0,0,000000a4
906,906,0,00ac,1,0,1,0,0,000000a4
907,907,0,00b0,1,0,1,0,0,000000a8
908,908,0,00b4,1,0,1,0,0,000000ac
909,909,0,0054,1,0,1,0,0,000000ac
910,910,0,0058,1,0,1,0,0,00000000
911,911,0,005c,1,0,1,0,0,00000054
912,912,0,0068,1,0,1,0,0,00000054
913,913,0,006c,1,0,1,0,0,00000000
914,914,0,0070,1,0,1,0,0,00000068
915,915,0,0070,1,0,1,0,0,00000068
916,916,0,0070,1,0,1,0,0,00000068
917,917,0,0074,1,0,1,0,0,0000006c
918,918,0,0078,1,0,1,0,0,00000070
919,919,0,007c,1,0,1,0,0,00000074
920,920,0,0080,1,0,1,0,0,00000078
921,921,0,0084,1,0,1,0,0,0000007c
922,922,0,0088,1,0,1,0,0,00000080
923,923,0,008c,1,0,1,0,0,00000084
924,924,0,0090,1,0,1,0,0,00000088
925,925,0,0090,1,0,1,0,0,00000088
926,926,0,0090,1,0,1,0,0,00000088
927,927,0,0094,1,0,1,0,0,0000008c
928,928,0,0094,1,0,1,0,0,0000008c
929,929,0,0098,1,0,1,0,0,00000090
930,930,0,009c,1,0,1,0,0,00000094
931,931,0,00a0,1,0,1,0,0,00000098
932,932,0,00a4,1,0,1,0,0,0000009c
933,933,0,00a8,1,0,1,0,0,000000a0
934,934,0,00ac,1,0,1,0,0,000000a4
935,935,0,00ac,1,0,1,0,0,000000a4
936,936,0,00ac,1,0,1,0,0,000000a4
937,937,0,00b0,1,0,1,0,0,000000a8
938,938,0,00b4,1,0,1,0,0,000000ac
939,939,0,0054,1,0,1,0,0,000000ac
940,940,0,0058,1,0,1,0,0,00000000
941,941,0,005c,1,0,1,0,0,00000054
942,942,0,0068,1,0,1,0,0,00000054
943,943,0,006c,1,0,1,0,0,00000000
944,944,0,0070,1,0,1,0,0,00000068
945,945,0,0070,1,0,1,0,0,00000068
946,946,0,0070,1,0,1,0,0,00000068
947,947,0,0074,1,0,1,0,0,0000006c
948,948,0,0078,1,0,1,0,0,00000070
949,949,0,007c,1,0,1,0,0,00000074
950,950,0,0080,1,0,1,0,0,00000078
951,951,0,0084,1,0,1,0,0,0000007c
952,952,0,0088,1,0,1,0,0,00000080
953,953,0,008c,1,0,1,0,0,00000084
954,954,0,0090,1,0,1,0,0,00000088
955,955,0,0090,1,0,1,0,0,00000088
956,956,0,0090,1,0,1,0,0,00000088
957,957,0,0094,1,0,1,0,0,0000008c
958,958,0,0094,1,0,1,0,0,0000008c
959,959,0,0098,1,0,1,0,0,00000090
960,960,0,009c,1,0,1,0,0,00000094
961,961,0,00a0,1,0,1,0,0,00000098
962,962,0,00a4,1,0,1,0,0,0000009c
963,963,0,00a8,1,0,1,0,0,000000a0
964,964,0,00ac,1,0,1,0,0,000000a4
965,965,0,00ac,1,0,1,0,0,000000a4
966,966,0,00ac,1,0,1,0,0,000000a4
967,967,0,00b0,1,0,1,0,0,000000a8
968,968,0,00b4,1,0,1,0,0,000000ac
969,969,0,0054,1,0,1,0,0,000000ac
970,970,0,0058,1,0,1,0,0,00000000
971,971,0,005c,1,0,1,0,0,00000054
972,972,0,0068,1,0,1,0,0,00000054
973,973,0,006c,1,0,1,0,0,00000000
974,974,0,0070,1,0,1,0,0,00000068
975,975,0,0070,1,0,1,0,0,00000068
976,976,0,0070,1,0,1,0,0,00000068
977,977,0,0074,1,0,1,0,0,0000006c
978,978,0,0078,1,0,1,0,0,00000070
979,979,0,007c,1,0,1,0,0,00000074
980,980,0,0080,1,0,1,0,0,00000078
981,981,0,0084,1,0,1,0,0,0000007c
982,982,0,0088,1,0,1,0,0,00000080
983,983,0,008c,1,0,1,0,0,00000084
984,984,0,0090,1,0,1,0,0,00000088
985,985,0,0090,1,0,1,0,0,00000088
986,986,0,0090,1,0,1,0,0,00000088
987,987,0,0094,1,0,1,0,0,0000008c
988,988,0,0094,1,0,1,0,0,0000008c
989,989,0,0098,1,0,1,0,0,00000090
990,990,0,009c,1,0,1,0,0,00000094
991,991,0,00a0,1,0,1,0,0,00000098
992,992,0,00a4,1,0,1,0,0,0000009c
993,993,0,00a8,1,0,1,0,0,000000a0
994,994,0,00ac,1,0,1,0,0,000000a4
995,995,0,00ac,1,0,1,0,0,000000a4
996,996,0,00ac,1,0,1,0,0,000000a4
997,997,0,00b0,1,0,1,0,0,000000a8
998,998,0,00b4,1,0,1,0,0,000000ac
999,999,0,0054,1,0,1,0,0,000000ac
1000,1000,0,0058,1,0,1,0,0,00000000
1001,1001,0,005c,1,0,1,0,0,00000054
1002,1002,0,0068,1,0,1,0,0,00000054
1003,1003,0,006c,1,0,1,0,0,00000000
1004,1004,0,0070,1,0,1,0,0,00000068
1005,1005,0,0070,1,0,1,0,0,00000068
1006,1006,0,0070,1,0,1,0,0,00000068
1007,1007,0,0074,1,0,1,0,0,0000006c
1008,1008,0,0078,1,0,1,0,0,00000070
1009,1009,0,007c,1,0,1,0,0,00000074
1010,1010,0,0080,1,0,1,0,0,00000078
1011,1011,0,0084,1,0,1,0,0,0000007c
1012,1012,0,0088,1,0,1,0,0,00000080
1013,1013,0,008c,1,0,1,0,0,00000084
1014,1014,0,0090,1,0,1,0,0,00000088
1015,1015,0,0090,1,0,1,0,0,00000088
1016,1016,0,0090,1,0,1,0,0,00000088
1017,1017,0,0094,1,0,1,0,0,0000008c
1018,1018,0,0094,1,0,1,0,0,0000008c
1019,1019,0,0098,1,0,1,0,0,00000090
1020,1020,0,009c,1,0,1,0,0,00000094
1021,1021,0,00a0,1,0,1,0,0,00000098
1022,1022,0,00a4,1,0,1,0,0,0000009c
1023,1023,0,00a8,1,0,1,0,0,000000a0
1024,1024,0,00ac,1,0,1,0,0,000000a4
1025,1025,0,00ac,1,0,1,0,0,000000a4
1026,1026,0,00ac,1,0,1,0,0,000000a4
1027,1027,0,00b0,1,0,1,0,0,000000a8
1028,1028,0,00b4,1,0,1,0,0,000000ac
1029,1029,0,0054,1,0,1,0,0,000000ac
1030,1030,0,0058,1,0,1,0,0,00000000
1031,1031,0,005c,1,0,1,0,0,00000054
1032,1032,0,0068,1,0,1,0,0,00000054
1033,1033,0,006c,1,0,1,0,0,00000000
1034,1034,0,0070,1,0,1,0,0,00000068
1035,1035,0,0070,1,0,1,0,0,00000068
1036,1036,0,0070,1,0,1,0,0,00000068
1037,1037,0,0074,1,0,1,0,0,0000006c
1038,1038,0,0078,1,0,1,0,0,00000070
1039,1039,0,007c,1,0,1,0,0,00000074
1040,1040,0,0080,1,0,1,0,0,00000078
1041,1041,0,0084,1,0,1,0,0,0000007c
1042,1042,0,0088,1,0,1,0,0,00000080
1043,1043,0,008c,1,0,1,0,0,00000084
1044,1044,0,0090,1,0,1,0,0,00000088
1045,1045,0,0090,1,0,1,0,0,00000088
1046,1046,0,0090,1,0,1,0,0,00000088
1047,1047,0,0094,1,0,1,0,0,0000008c
1048,1048,0,0094,1,0,1,0,0,0000008c
1049,1049,0,0098,1,0,1,0,0,00000090
1050,1050,0,009c,1,0,1,0,0,00000094
1051,1051,0,00a0,1,0,1,0,0,00000098
1052,1052,0,00a4,1,0,1,0,0,0000009c
1053,1053,0,00a8,1,0,1,0,0,000000a0
1054,1054,0,00ac,1,0,1,0,0,000000a4
1055,1055,0,00ac,1,0,1,0,0,000000a4
1056,1056,0,00ac,1,0,1,0,0,000000a4
1057,1057,0,00b0,1,0,1,0,0,000000a8
1058,1058,0,00b4,1,0,1,0,0,000000ac
1059,1059,0,0054,1,0,1,0,0,000000ac
1060,1060,0,0058,1,0,1,0,0,00000000
1061,1061,0,005c,1,0,1,0,0,00000054
1062,1062,0,0068,1,0,1,0,0,00000054
1063,1063,0,006c,1,0,1,0,0,00000000
1064,1064,0,0070,1,0,1,0,0,00000068
1065,1065,0,0070,1,0,1,0,0,00000068
1066,1066,0,0070,1,0,1,0,0,00000068
1067,1067,0,0074,1,0,1,0,0,0000006c
1068,1068,0,0078,1,0,1,0,0,00000070
1069,1069,0,007c,1,0,1,0,0,00000074
1070,1070,0,0080,1,0,1,0,0,00000078
1071,1071,0,0084,1,0,1,0,0,0000007c
1072,1072,0,0088,1,0,1,0,0,00000080
1073,1073,0,008c,1,0,1,0,0,00000084
1074,1074,0,0090,1,0,1,0,0,00000088
1075,1075,0,0090,1,0,1,0,0,00000088
1076,1076,0,0090,1,0,1,0,0,00000088
1077,1077,0,0094,1,0,1,0,0,0000008c
1078,1078,0,0094,1,0,1,0,0,0000008c
1079,1079,0,0098,1,0,1,0,0,00000090
1080,1080,0,009c,1,0,1,0,0,00000094
1081,1081,0,00a0,1,0,1,0,0,00000098
1082,1082,0,00a4,1,0,1,0,0,0000009c
1083,1083,0,00a8,1,0,1,0,0,000000a0
1084,1084,0,00ac,1,0,1,0,0,000000a4
1085,1085,0,00ac,1,0,1,0,0,000000a4
1086,1086,0,00ac,1,0,1,0,0,000000a4
1087,1087,0,00b0,1,0,1,0,0,000000a8
1088,1088,0,00b4,1,0,1,0,0,000000ac
1089,1089,0,0054,1,0,1,0,0,000000ac
1090,1090,0,0058,1,0,1,0,0,00000000
1091,1091,0,005c,1,0,1,0,0,00000054
1092,1092,0,0068,1,0,1,0,0,00000054
1093,1093,0,006c,1,0,1,0,0,00000000
1094,1094,0,0070,1,0,1,0,0,00000068
1095,1095,0,0070,1,0,1,0,0,00000068
1096,1096,0,0070,1,0,1,0,0,00000068
1097,1097,0,0074,1,0,1,0,0,0000006c
1098,1098,0,0078,1,0,1,0,0,00000070
1099,1099,0,007c,1,0,1,0,0,00000074
1100,1100,0,0080,1,0,1,0,0,00000078
1101,1101,0,0084,1,0,1,0,0,0000007c
1102,1102,0,0088,1,0,1,0,0,00000080
1103,1103,0,008c,1,0,1,0,0,00000084
1104,1104,0,0090,1,0,1,0,0,00000088
1105,1105,0,0090,1,0,1,0,0,00000088
1106,1106,0,0090,1,0,1,0,0,00000088
1107,1107,0,0094,1,0,1,0,0,0000008c
1108,1108,0,0094,1,0,1,0,0,0000008c
1109,1109,0,0098,1,0,1,0,0,00000090
1110,1110,0,009c,1,0,1,0,0,00000094
1111,1111,0,00a0,1,0,1,0,0,00000098
1112,1112,0,00a4,1,0,1,0,0,0000009c
1113,1113,0,00a8,1,0,1,0,0,000000a0
1114,1114,0,00ac,1,0,1,0,0,000000a4
1115,1115,0,00ac,1,0,1,0,0,000000a4
1116,1116,0,00ac,1,0,1,0,0,000000a4
1117,1117,0,00b0,1,0,1,0,0,000000a8
1118,1118,0,00b4,1,0,1,0,0,000000ac
1119,1119,0,0054,1,0,1,0,0,000000ac
1120,1120,0,0058,1,0,1,0,0,00000000
1121,1121,0,005c,1,0,1,0,0,00000054
1122,1122,0,0068,1,0,1,0,0,00000054
1123,1123,0,006c,1,0,1,0,0,00000000
1124,1124,0,0070,1,0,1,0,0,00000068
1125,1125,0,0070,1,0,1,0,0,00000068
1126,1126,0,0070,1,0,1,0,0,00000068
1127,1127,0,0074,1,0,1,0,0,0000006c
1128,1128,0,0078,1,0,1,0,0,00000070
1129,1129,0,007c,1,0,1,0,0,00000074
1130,1130,0,0080,1,0,1,0,0,00000078
1131,1131,0,0084,1,0,1,0,0,0000007c
1132,1132,0,0088,1,0,1,0,0,00000080
1133,1133,0,008c,1,0,1,0,0,00000084
1134,1134,0,0090,1,0,1,0,0,00000088
1135,1135,0,0090,1,0,1,0,0,00000088
1136,1136,0,0090,1,0,1,0,0,00000088
1137,1137,0,0094,1,0,1,0,0,0000008c
1138,1138,0,0094,1,0,1,0,0,0000008c
1139,1139,0,0098,1,0,1,0,0,00000090
1140,1140,0,009c,1,0,1,0,0,00000094
1141,1141,0,00a0,1,0,1,0,0,00000098
1142,1142,0,00a4,1,0,1,0,0,0000009c
1143,1143,0,00a8,1,0,1,0,0,000000a0
1144,1144,0,00ac,1,0,1,0,0,000000a4
1145,1145,0,00ac,1,0,1,0,0,000000a4
1146,1146,0,00ac,1,0,1,0,0,000000a4
1147,1147,0,00b0,1,0,1,0,0,000000a8
1148,1148,0,00b4,1,0,1,0,0,000000ac
1149,1149,0,0054,1,0,1,0,0,000000ac
1150,1150,0,0058,1,0,1,0,0,00000000
1151,1151,0,005c,1,0,1,0,0,00000054
1152,1152,0,0068,1,0,1,0,0,00000054
1153,1153,0,006c,1,0,1,0,0,00000000
1154,1154,0,0070,1,0,1,0,0,00000068
